62 2 203
62 3 232
62 4 183
62 5 176
62 6 121
63 1 61
63 2 149
63 3 204
63 4 230
63 5 286
63 6 269
64 1 216
64 2 255
64 3 237
64 4 162
64 5 125
64 6 162
65 1 123
65 3 192
65 4 191
65 5 223
65 6 230
66 1 226
66 2 144
66 3 139
66 4 156
66 5 184
66 6 165
67 1 215
67 2 249
67 3 242
67 4 234
67 5 251
67 6 282
68 1 332
68 2 297
68 3 297
68 4 113
68 5 182
68 6 270
69 1 38
69 2 64
69 3 120
69 4 103
69 5 88
69 6 135
70 1 122
70 2 57
70 3 105
70 4 30
70 5 77
70 6 87
71 2 25
71 3 31
71 4 38
71 5 47
71 6 110
72 1 105
72 2 122
72 3 142
72 4 161
72 5 136
72 6 96
73 1 76
73 2 68
73 3 105
73 4 158
73 5 187
73 6 138
74 1 131
74 2 147
74 3 50
74 4 104
74 5 13
74 6 39
75 1 95
75 2 78
75 3 87
75 4 134
75 5 121
75 6 56
76 1 104
76 2 29
76 3 76
76 4 112
76 5 25
77 1 32
77 2 39
77 3 35
77 4 116
77 5 130
77 6 107
78 1 117
78 2 136
78 3 111
78 4 71
78 5 51
78 6 43
79 1 80
79 2 133
79 3 162
79 4 113
79 5 106
79 6 172
80 1 49
80 2 79
80 3 38
80 4 48
80 5 104
80 6 87
81 1 119
81 2 166
81 3 153
81 4 88
81 5 136
81 6 61
82 1 108
82 2 118
82 3 31
82 4 32
82 6 7
83 1 16
83 2 123
83 3 136
83 4 114
83 5 124
83 6 143
84 1 118
84 2 78
84 3 58
84 4 50
84 5 87
84 6 140
85 1 169
85 2 120
85 3 115
85 4 178
85 5 81
85 6 88
86 1 31
86 2 41
86 3 97
86 4 80
86 5 115
86 6 162
87 1 149
87 2 84
87 3 132
87 4 57
87 5 104
87 6 114
88 1 27
88 2 28
88 3 7
88 5 9
88 6 116
89 1 132
89 2 107
89 3 117
89 4 136
89 5 111
89 6 71
90 1 51
90 2 43
90 3 80
90 4 133
90 5 162
90 6 113
91 1 108
91 2 174
91 3 77
91 4 81
91 5 22
91 6 32
92 1 88
92 2 71
92 3 122
92 4 169
92 5 156
92 6 91
93 1 139
93 2 64
93 3 111
93 4 123
93 5 36
93 6 35
94 1 16
94 2 9
94 4 107
94 5 141
94 6 98
95 1 108
95 2 127
95 3 102
95 4 62
95 5 42
95 6 34
96 1 71
96 2 124
96 3 153
96 4 104
96 5 99
96 6 166
97 1 84
97 2 72
97 3 108
97 4 134
97 5 190
97 6 173
98 1 133
98 2 180
98 3 167
98 4 93
98 5 113
98 6 66
99 1 85
99 2 60
99 3 96
99 4 95
99 5 127
99 6 134
100 1 130
100 3 46
100 4 63
100 5 116
100 6 135
101 1 147
101 2 166
101 3 146
101 4 138
101 5 175
101 6 221
102 1 257
102 2 208
102 3 201
102 4 120
102 5 86
102 6 174
103 1 127
103 2 153
103 3 209
103 4 192
103 5 152
103 6 199
104 1 186
104 2 112
104 3 132
104 4 85
104 5 104
104 6 79
105 1 115
105 2 114
105 3 146
105 4 153
105 5 149
105 6 19
106 2 17
106 3 70
106 4 89
106 5 101
106 6 135
107 1 148
107 2 157
107 3 137
107 4 175
107 5 219
107 6 183
108 1 220
108 2 85
108 3 105
108 4 193
108 5 153
108 6 179
109 1 235
109 2 218
109 3 178
109 4 225
109 5 212
109 6 138
110 1 158
110 2 111
110 3 130
110 4 105
110 5 141
110 6 140
111 1 172
111 2 179
111 3 175
111 4 45
111 5 57
112 1 53
112 2 72
112 3 84
112 4 118
112 5 131
112 6 183
113 1 120
113 2 158
113 3 202
113 4 166
113 5 241
113 6 68
114 1 131
114 2 214
114 3 179
114 4 165
114 5 199
114 6 204
115 1 243
115 2 290
115 3 277
115 4 203
115 5 223
115 6 176
116 1 195
116 2 165
116 3 206
116 4 192
116 5 199
116 6 192
117 1 183
117 2 110
117 3 112
117 4 82
117 6 19
118 1 31
118 2 65
118 3 78
118 4 149
118 5 67
118 6 105
119 1 149
119 2 113
119 3 188
119 4 95
119 5 196
119 6 161
120 1 212
120 2 205
120 3 239
120 4 244
120 5 237
120 6 284
121 1 271
121 2 197
121 3 217
121 4 170
121 5 189
121 6 146
122 1 200
122 2 199
122 3 231
122 4 232
122 5 223
122 6 104
123 1 93
123 2 63
123 3 40
123 5 71
123 6 105
124 1 118
124 2 189
124 3 107
124 4 117
124 5 167
124 6 153
125 1 228
125 2 76
125 3 190
125 4 201
125 5 148
125 6 134
126 1 168
126 2 173
126 3 212
126 4 259
126 5 246
126 6 172
127 1 192
127 2 145
127 3 164
127 4 139
127 5 175
127 6 161
128 1 168
128 2 161
128 3 152
128 4 79
128 5 125
128 6 70
129 1 36
129 2 55
129 4 34
129 5 47
129 6 118
130 1 36
130 2 89
130 3 118
130 4 82
130 5 157
130 6 131
131 1 165
131 2 130
131 3 153
131 4 146
131 5 180
131 6 185
132 1 178
132 2 225
132 3 212
132 4 138
132 5 158
132 6 111
133 1 130
133 2 105
133 3 141
133 4 140
133 5 172
133 6 173
134 1 164
134 2 45
134 3 91
134 4 36
134 5 46
134 6 65
135 1 77
135 3 59
135 4 130
135 5 48
135 6 101
136 1 130
136 2 94
136 3 169
136 4 104
136 5 131
136 6 142
137 1 173
137 2 166
137 3 200
137 4 205
137 5 198
137 6 245
138 1 232
138 2 158
138 3 178
138 4 131
138 5 150
138 6 125
139 1 161
139 2 160
139 3 192
139 4 193
139 5 184
139 6 65
140 1 111
140 2 56
140 3 66
140 4 85
140 5 97
140 6 20
141 2 150
141 3 68
141 4 121
141 5 150
141 6 114
142 1 189
142 2 124
142 3 151
142 4 162
142 5 30
142 6 16
143 1 72
143 2 55
143 3 125
143 4 172
143 5 156
143 6 99
144 1 147
144 2 72
144 3 119
144 4 133
144 5 68
144 6 43
145 1 50
145 2 43
145 3 34
145 4 73
145 5 119
145 6 64
146 1 74
146 2 93
146 3 68
146 4 28
146 5 8
147 1 37
147 2 90
147 3 119
147 4 70
147 5 83
147 6 132
148 1 92
148 2 56
148 3 112
148 4 98
148 5 132
148 6 137
149 1 185
149 2 232
149 3 216
149 4 181
149 5 223
149 6 154
150 1 195
150 2 170
150 3 150
150 4 125
150 5 132
150 6 125
151 1 116
151 2 110
151 3 156
151 4 101
151 5 67
151 6 86
152 1 31
152 2 65
152 3 78
152 4 82
152 6 53
153 1 82
153 2 46
153 3 121
153 4 162
153 5 174
153 6 94
154 1 144
154 2 130
154 3 164
154 4 169
154 5 217
154 6 256
155 1 225
155 2 213
155 3 261
155 4 186
155 5 233
155 6 234
156 1 182
156 2 157
156 3 164
156 4 157
156 5 148
156 6 174
157 1 209
157 2 165
157 3 131
157 4 116
157 5 95
157 6 129
158 1 122
158 2 114
158 3 93
158 5 50
158 6 78
159 1 147
159 2 192
159 3 206
159 4 126
159 5 94
159 6 80
160 1 114
160 2 119
160 3 167
160 4 214
160 5 198
160 6 163
161 1 211
161 2 136
161 3 183
161 4 197
161 5 132
161 6 107
162 1 114
162 2 107
162 3 98
162 4 137
162 5 183
162 6 128
163 1 110
163 2 129
163 3 74
163 4 92
163 5 72
163 6 64
164 1 43
164 2 57
164 4 28
164 5 103
164 6 196
165 1 156
165 2 76
165 3 66
165 4 52
165 5 101
165 6 91
166 1 154
166 2 201
166 3 185
166 4 135
166 5 183
166 6 108
167 1 155
167 2 169
167 3 104
167 4 79
167 5 86
167 6 79
168 1 70
168 2 109
168 3 155
168 4 100
168 5 82
168 6 101
169 1 46
169 2 64
169 3 44
169 4 36
169 5 15
169 6 68
170 1 97
170 3 90
170 4 168
170 5 128
170 6 63
171 1 113
171 2 108
171 3 70
171 4 86
171 5 84
171 6 131
172 1 115
172 2 138
172 3 186
172 4 151
172 5 198
172 6 225
173 1 151
173 2 126
173 3 142
173 4 135
173 5 126
173 6 165
174 1 211
174 2 156
174 3 138
174 4 157
174 5 102
174 6 120
175 1 100
175 2 92
175 3 71
175 4 124
175 5 93
175 6 56
176 2 224
176 3 144
176 4 32
176 5 146
176 6 172
177 1 228
177 2 211
177 3 171
177 4 218
177 5 205
177 6 131
178 1 151
178 2 104
178 3 123
178 4 80
178 5 134
178 6 133
179 1 165
179 2 172
179 3 168
179 4 38
179 5 27
179 6 44
180 1 75
180 2 76
180 3 106
180 4 140
180 5 153
180 6 176
181 1 142
181 2 180
181 3 224
181 4 188
181 5 239
182 1 124
182 2 212
182 3 102
182 4 128
182 5 184
182 6 167
183 1 61
183 2 108
183 3 95
183 4 7
183 5 55
183 6 60
184 1 107
184 2 165
184 3 90
184 4 89
184 5 121
184 6 128
185 1 124
185 2 191
185 3 186
185 4 196
185 5 206
185 6 225
186 1 200
186 2 160
186 3 140
186 4 132
186 5 169
186 6 222
187 1 251
187 2 202
187 3 195
187 4 228
187 6 168
188 1 81
188 2 95
188 3 38
188 4 54
188 5 91
188 6 138
189 1 122
189 2 145
189 3 193
189 4 123
189 5 170
189 6 206
190 1 119
190 2 94
190 3 119
190 4 112
190 5 103
190 6 184
191 1 224
191 2 175
191 3 165
191 4 184
191 5 129
191 6 139
192 1 119
192 2 111
192 3 98
192 4 151
192 5 120
192 6 83
193 1 27
193 2 243
193 3 143
193 4 0
;
