62 1 255
62 2 237
62 3 162
62 4 125
62 6 192
63 1 192
63 2 191
63 3 223
63 4 230
63 5 226
63 6 144
64 1 139
64 2 156
64 3 184
64 4 165
64 5 230
64 6 215
65 1 249
65 2 242
65 3 234
65 4 251
65 5 282
65 6 332
66 1 297
66 2 325
66 3 297
66 4 113
66 5 182
66 6 270
67 1 38
67 2 64
67 3 120
67 4 103
67 5 140
67 6 88
68 1 135
68 2 122
68 3 57
68 4 105
68 5 87
69 1 28
69 2 25
69 3 31
69 4 38
69 5 47
69 6 110
70 1 105
70 2 122
70 3 142
70 4 161
70 5 178
70 6 136
71 1 96
71 2 76
71 3 68
71 4 105
71 5 158
71 6 187
72 1 138
72 2 179
72 3 131
72 4 147
72 5 50
72 6 104
73 1 151
73 2 177
73 3 221
73 4 216
73 5 202
73 6 60
74 1 107
74 2 94
74 3 96
74 4 144
74 5 217
74 6 139
75 2 138
75 3 170
75 4 177
75 5 173
75 6 240
76 1 235
76 2 245
76 3 255
76 4 274
76 5 291
76 6 249
77 1 209
77 2 189
77 3 181
77 4 218
77 5 271
77 6 282
78 1 251
78 2 284
78 3 208
78 4 277
78 5 102
78 6 217
79 1 13
79 2 39
79 3 95
79 4 78
79 5 115
79 6 87
80 1 134
80 2 121
80 3 56
80 4 104
80 5 112
80 6 25
81 1 27
81 3 32
81 4 39
81 5 35
81 6 116
82 1 130
82 2 107
82 3 117
82 4 136
82 5 153
82 6 111
83 1 71
83 2 51
83 3 43
83 4 80
83 5 133
83 6 162
84 1 113
84 2 154
84 3 106
84 4 172
84 5 49
84 6 79
85 1 38
85 2 48
85 3 104
85 4 87
85 5 124
85 6 119
86 1 166
86 2 153
86 3 88
86 4 136
86 5 118
86 6 31
87 1 59
87 2 32
87 4 7
87 5 16
87 6 123
88 1 136
88 2 114
88 3 124
88 4 143
88 5 160
88 6 118
89 1 78
89 2 58
89 3 50
89 4 87
89 5 140
89 6 169
90 1 120
90 2 161
90 3 115
90 4 178
90 5 81
90 6 88
91 1 31
91 2 41
91 3 97
91 4 80
91 5 117
91 6 115
92 1 162
92 2 149
92 3 84
92 4 132
92 5 114
92 6 27
93 1 55
93 2 28
93 3 7
93 5 9
93 6 116
94 1 132
94 2 107
94 3 117
94 4 136
94 5 153
94 6 111
95 1 71
95 2 51
95 3 43
95 4 80
95 5 133
95 6 162
96 1 113
96 2 154
96 3 108
96 4 174
96 5 77
96 6 81
97 1 22
97 2 32
97 3 88
97 4 71
97 5 108
97 6 122
98 1 169
98 2 156
98 3 91
98 4 139
98 5 123
98 6 36
99 1 62
99 2 35
99 3 16
99 4 9
99 6 107
100 1 141
100 2 98
100 3 108
100 4 127
100 5 144
100 6 102
101 1 62
101 2 42
101 3 34
101 4 71
101 5 124
101 6 153
102 1 104
102 2 145
102 3 99
102 4 166
102 5 84
102 6 72
103 1 108
103 2 134
103 3 190
103 4 173
103 5 210
103 6 133
104 1 180
104 2 167
104 3 93
104 4 113
104 5 60
104 6 96
105 1 96
105 2 95
105 3 127
105 4 134
105 5 130
106 1 46
106 2 63
106 3 116
106 4 135
106 5 162
106 6 147
107 1 166
107 2 146
107 3 138
107 4 175
107 5 221
107 6 257
108 1 208
108 2 249
108 3 201
108 4 120
108 5 86
108 6 174
109 1 127
109 2 153
109 3 209
109 4 192
109 5 229
109 6 152
110 1 199
110 2 186
110 3 112
110 4 132
110 5 79
110 6 115
111 1 115
111 2 114
111 3 146
111 4 153
111 5 149
111 6 19
112 2 17
112 3 70
112 4 89
112 5 116
112 6 101
113 1 135
113 2 148
113 3 157
113 4 137
113 5 175
113 6 219
114 1 183
114 2 211
114 3 220
114 4 85
114 5 105
114 6 193
115 1 153
115 2 179
115 3 235
115 4 218
115 5 255
115 6 178
116 1 225
116 2 212
116 3 138
116 4 158
116 5 105
116 6 141
117 1 141
117 2 140
117 3 172
117 4 179
117 5 175
117 6 45
118 1 57
118 3 53
118 4 72
118 5 99
118 6 84
119 1 118
119 2 131
119 3 183
119 4 120
119 5 158
119 6 202
120 1 166
120 2 194
120 3 241
120 4 68
120 5 131
120 6 214
121 1 179
121 2 165
121 3 199
121 4 204
121 5 219
121 6 243
122 1 290
122 2 277
122 3 203
122 4 223
122 5 165
122 6 206
123 1 206
123 2 192
123 3 199
123 4 192
123 5 183
123 6 110
124 1 112
124 2 82
124 4 19
124 5 46
124 6 31
125 1 65
125 2 78
125 3 149
125 4 67
125 5 105
125 6 149
126 1 113
126 2 141
126 3 188
126 4 95
126 5 196
126 6 161
127 1 212
127 2 205
127 3 239
127 4 244
127 5 259
127 6 237
128 1 284
128 2 271
128 3 197
128 4 217
128 5 146
128 6 200
129 1 200
129 2 199
129 3 231
129 4 232
129 5 223
129 6 104
130 1 93
130 2 63
130 3 40
130 5 67
130 6 71
131 1 105
131 2 118
131 3 189
131 4 107
131 5 117
131 6 167
132 1 153
132 2 181
132 3 228
132 4 76
132 5 190
132 6 201
133 1 184
133 2 170
133 3 204
133 4 209
133 5 224
133 6 248
134 1 295
134 2 282
134 3 208
134 4 228
134 5 175
134 6 211
135 1 211
135 2 197
135 3 204
135 4 197
135 5 188
135 6 115
136 1 150
136 2 106
136 3 72
136 4 57
136 6 36
137 1 70
137 2 83
137 3 154
137 4 72
137 5 59
137 6 109
138 1 118
138 2 146
138 3 193
138 4 133
138 5 201
138 6 166
139 1 148
139 2 134
139 3 168
139 4 173
139 5 188
139 6 212
140 1 259
140 2 246
140 3 172
140 4 192
140 5 139
140 6 175
141 1 175
141 2 161
141 3 168
141 4 161
141 5 152
141 6 79
142 1 125
142 2 70
142 3 36
142 4 55
142 5 82
143 1 34
143 2 47
143 3 118
143 4 36
143 5 89
143 6 118
144 1 82
144 2 110
144 3 157
144 4 131
144 5 165
144 6 130
145 1 153
145 2 146
145 3 180
145 4 185
145 5 200
145 6 178
146 1 225
146 2 212
146 3 138
146 4 158
146 5 105
146 6 141
147 1 141
147 2 140
147 3 172
147 4 173
147 5 164
147 6 45
148 1 91
148 2 36
148 3 46
148 4 65
148 5 92
148 6 77
149 2 59
149 3 130
149 4 48
149 5 101
149 6 130
150 1 94
150 2 122
150 3 169
150 4 104
150 5 131
150 6 142
151 1 173
151 2 166
151 3 200
151 4 205
151 5 220
151 6 198
152 1 245
152 2 232
152 3 158
152 4 178
152 5 125
152 6 161
153 1 161
153 2 160
153 3 192
153 4 193
153 5 184
153 6 65
154 1 111
154 2 56
154 3 66
154 4 85
154 5 112
154 6 97
155 1 20
155 3 150
155 4 68
155 5 121
155 6 150
156 1 114
156 2 142
156 3 189
156 4 124
156 5 151
156 6 162
157 1 30
157 2 16
157 3 72
157 4 55
157 5 92
157 6 125
158 1 172
158 2 156
158 3 99
158 4 147
158 5 133
158 6 68
159 1 70
159 2 43
159 3 50
159 4 43
159 5 34
159 6 73
160 1 119
160 2 64
160 3 74
160 4 93
160 5 110
160 6 68
161 1 28
161 2 8
161 4 37
161 5 90
161 6 119
162 1 70
162 2 111
162 3 83
162 4 132
162 5 92
162 6 56
163 1 112
163 2 98
163 3 132
163 4 137
163 5 152
163 6 185
164 1 232
164 2 216
164 3 181
164 4 223
164 5 170
164 6 150
165 1 152
165 2 125
165 3 132
165 4 125
165 5 116
165 6 110
166 1 156
166 2 101
166 3 67
166 4 86
166 5 73
166 6 31
167 1 65
167 2 78
167 3 82
167 5 53
167 6 82
168 1 46
168 2 74
168 3 121
168 4 162
168 5 174
168 6 94
169 1 144
169 2 130
169 3 164
169 4 169
169 5 184
169 6 217
170 1 256
170 2 225
170 3 213
170 4 261
170 5 234
170 6 182
171 1 184
171 2 157
171 3 164
171 4 157
171 5 148
171 6 174
172 1 209
172 2 165
172 3 131
172 4 116
172 5 59
172 6 95
173 1 129
173 2 122
173 3 114
173 4 93
173 6 50
174 1 78
174 2 92
174 3 147
174 4 192
174 5 206
174 6 126
175 1 94
175 2 80
175 3 114
175 4 119
175 5 134
175 6 167
176 1 214
176 2 198
176 3 163
176 4 211
176 5 197
176 6 132
177 1 134
177 2 107
177 3 114
177 4 107
177 5 98
177 6 137
178 1 183
178 2 128
178 3 110
178 4 129
178 5 81
178 6 74
179 1 92
179 2 72
179 3 64
179 4 43
179 5 57
180 1 28
180 2 56
180 3 103
180 4 196
180 5 156
180 6 76
181 1 66
181 2 52
181 3 101
181 4 91
181 5 121
181 6 154
182 1 201
182 2 185
182 3 135
182 4 183
182 5 169
182 6 104
183 1 106
183 2 79
183 3 86
183 4 79
183 5 70
183 6 109
184 1 155
184 2 100
184 3 82
184 4 101
184 5 88
184 6 46
185 1 64
185 2 44
185 3 36
185 4 15
185 5 68
185 6 97
186 2 89
186 3 90
186 4 168
186 5 128
186 6 63
187 1 129
187 2 124
187 3 86
187 4 102
187 5 106
187 6 139
188 1 186
188 2 170
188 3 193
188 4 241
188 5 241
188 6 167
189 1 139
189 2 142
189 3 158
189 4 151
189 5 142
189 6 181
190 1 227
190 2 172
190 3 154
190 4 173
190 5 160
190 6 118
191 1 136
191 2 116
191 3 108
191 4 87
191 5 140
191 6 168
192 1 72
192 3 75
192 4 240
192 5 191
192 6 48
193 1 113
193 2 108
193 3 70
193 4 86
193 5 51
193 6 84
194 1 131
194 2 115
194 3 138
194 4 186
194 5 225
194 6 151
195 1 123
195 2 126
195 3 142
195 4 135
195 5 126
195 6 165
196 1 211
196 2 156
196 3 138
196 4 157
196 5 144
196 6 102
197 1 120
197 2 100
197 3 92
197 4 71
197 5 124
197 6 93
198 1 56
198 2 95
198 4 224
198 5 144
198 6 32
199 1 146
199 2 172
199 3 228
199 4 211
199 5 248
199 6 171
200 1 218
200 2 205
200 3 131
200 4 151
200 5 80
200 6 134
201 1 134
201 2 133
201 3 165
201 4 172
201 5 168
201 6 38
202 1 27
202 2 44
202 3 75
202 4 76
202 5 121
202 6 106
203 1 140
203 2 153
203 3 176
203 4 142
203 5 180
203 6 224
204 1 188
204 2 216
204 3 239
204 5 124
204 6 212
205 1 102
205 2 128
205 3 184
205 4 167
205 5 203
205 6 61
206 1 108
206 2 95
206 3 7
206 4 55
206 5 165
206 6 90
207 1 90
207 2 89
207 3 121
207 4 128
207 5 124
207 6 191
208 1 186
208 2 196
208 3 206
208 4 225
208 5 242
208 6 200
209 1 160
209 2 140
209 3 132
209 4 169
209 5 222
209 6 251
210 1 202
210 2 243
210 3 195
210 4 228
210 6 168
211 1 81
211 2 95
211 3 38
211 4 54
211 5 58
211 6 91
212 1 138
212 2 122
212 3 145
212 4 193
212 5 206
212 6 119
213 1 91
213 2 94
213 3 119
213 4 112
213 5 103
213 6 184
214 1 224
214 2 175
214 3 165
214 4 184
214 5 171
214 6 129
215 1 139
215 2 119
215 3 111
215 4 98
215 5 151
215 6 120
216 1 83
216 2 122
216 3 27
216 4 243
216 5 143
216 6 0
;
