62 1 83
62 2 82
62 3 114
62 4 121
62 5 117
62 6 184
63 1 179
63 2 189
63 3 199
63 4 218
63 5 235
63 6 193
64 1 153
64 2 133
64 3 125
64 4 162
64 5 215
64 6 244
65 1 195
65 2 236
65 3 188
65 4 221
65 5 46
65 6 161
66 1 79
66 2 105
66 3 161
66 4 144
66 5 181
66 6 91
67 1 138
67 2 125
67 3 57
67 4 37
67 6 37
68 1 53
68 2 114
68 3 67
68 4 67
68 5 66
68 6 98
69 1 105
69 2 101
69 3 137
69 4 132
69 5 149
69 6 183
70 1 202
70 2 219
70 3 177
70 4 137
70 5 117
70 6 109
71 1 146
71 2 199
71 3 228
71 4 179
71 5 220
71 6 172
72 1 174
72 2 57
72 3 145
72 4 42
72 5 68
72 6 124
73 1 107
73 2 144
73 3 67
73 4 114
73 5 101
73 6 33
74 1 27
74 2 75
74 4 47
74 5 108
74 6 30
75 1 30
75 2 29
75 3 61
75 4 68
75 5 64
75 6 131
76 1 126
76 2 136
76 3 146
76 4 165
76 5 182
76 6 140
77 1 100
77 2 80
77 3 72
77 4 109
77 5 162
77 6 191
78 1 142
78 2 183
78 3 135
78 4 168
78 5 20
78 6 108
79 1 83
79 2 109
79 3 165
79 4 148
79 5 185
79 6 108
80 1 155
80 2 142
80 3 74
80 4 68
80 5 88
80 6 41
81 2 61
81 3 71
81 4 71
81 5 70
81 6 102
82 1 109
82 2 105
82 3 84
82 4 79
82 5 96
82 6 144
83 1 163
83 2 190
83 3 175
83 4 141
83 5 121
83 6 113
84 1 150
84 2 203
84 3 232
84 4 183
84 5 224
84 6 176
85 1 121
85 2 61
85 3 149
85 4 204
85 5 230
85 6 286
86 1 269
86 2 306
86 3 216
86 4 255
86 5 237
86 6 182
87 1 162
87 2 125
87 3 162
87 4 123
87 6 192
88 1 192
88 2 191
88 3 223
88 4 230
88 5 226
88 6 144
89 1 139
89 2 156
89 3 184
89 4 165
89 5 230
89 6 215
90 1 249
90 2 242
90 3 234
90 4 251
90 5 282
90 6 332
91 1 297
91 2 325
91 3 297
91 4 113
91 5 182
91 6 270
92 1 38
92 2 64
92 3 120
92 4 103
92 5 140
92 6 88
93 1 135
93 2 122
93 3 63
93 4 57
93 5 105
93 6 30
94 1 77
94 2 87
94 4 28
94 5 25
94 6 31
95 1 38
95 2 47
95 3 110
95 4 105
95 5 122
95 6 142
96 1 161
96 2 178
96 3 136
96 4 96
96 5 76
96 6 68
97 1 105
97 2 158
97 3 187
97 4 138
97 5 179
97 6 131
98 1 147
98 2 50
98 3 104
98 4 151
98 5 177
98 6 221
99 1 216
99 2 202
99 3 60
99 4 107
99 5 94
99 6 76
100 1 96
100 2 144
100 3 109
100 4 156
100 5 217
100 6 139
101 2 138
101 3 170
101 4 177
101 5 173
101 6 240
102 1 235
102 2 245
102 3 255
102 4 274
102 5 291
102 6 249
103 1 209
103 2 189
103 3 181
103 4 218
103 5 271
103 6 282
104 1 251
104 2 284
104 3 208
104 4 277
104 5 102
104 6 217
105 1 13
105 2 39
105 3 95
105 4 78
105 5 115
105 6 87
106 1 134
106 2 121
106 3 62
106 4 56
106 5 104
106 6 29
107 1 76
107 2 112
107 3 25
107 4 27
107 6 32
108 1 39
108 2 35
108 3 116
108 4 130
108 5 107
108 6 117
109 1 136
109 2 153
109 3 111
109 4 71
109 5 51
109 6 43
110 1 80
110 2 133
110 3 162
110 4 113
110 5 154
110 6 106
111 1 172
111 2 49
111 3 79
111 4 38
111 5 48
111 6 104
112 1 87
112 2 124
112 3 119
112 4 166
112 5 153
112 6 94
113 1 88
113 2 136
113 3 61
113 4 108
113 5 118
113 6 31
114 1 59
114 2 32
114 4 7
114 5 16
114 6 123
115 1 136
115 2 114
115 3 124
115 4 143
115 5 160
115 6 118
116 1 78
116 2 58
116 3 50
116 4 87
116 5 140
116 6 169
117 1 120
117 2 161
117 3 115
117 4 178
117 5 81
117 6 88
118 1 31
118 2 41
118 3 97
118 4 80
118 5 117
118 6 115
119 1 162
119 2 149
119 3 90
119 4 84
119 5 132
119 6 57
120 1 104
120 2 114
120 3 27
120 4 55
120 5 28
120 6 7
121 2 9
121 3 116
121 4 132
121 5 107
121 6 117
122 1 136
122 2 153
122 3 111
122 4 71
122 5 51
122 6 43
123 1 80
123 2 133
123 3 162
123 4 113
123 5 154
123 6 108
124 1 174
124 2 77
124 3 81
124 4 22
124 5 32
124 6 88
125 1 71
125 2 108
125 3 122
125 4 169
125 5 156
125 6 97
126 1 91
126 2 139
126 3 64
126 4 111
126 5 123
126 6 36
127 1 62
127 2 35
127 3 16
127 4 9
127 6 107
128 1 141
128 2 98
128 3 108
128 4 127
128 5 144
128 6 102
129 1 62
129 2 42
129 3 34
129 4 71
129 5 124
129 6 153
130 1 104
130 2 145
130 3 99
130 4 166
130 5 84
130 6 72
131 1 108
131 2 134
131 3 190
131 4 173
131 5 210
131 6 133
132 1 180
132 2 167
132 3 99
132 4 93
132 5 113
132 6 66
133 1 85
133 2 60
133 3 96
133 4 96
133 5 95
133 6 127
134 1 134
134 2 130
134 4 46
134 5 63
134 6 116
135 1 135
135 2 162
135 3 147
135 4 166
135 5 146
135 6 138
136 1 175
136 2 221
136 3 257
136 4 208
136 5 249
136 6 201
137 1 120
137 2 86
137 3 174
137 4 127
137 5 153
137 6 209
138 1 192
138 2 229
138 3 152
138 4 199
138 5 186
138 6 118
139 1 112
139 2 132
139 3 85
139 4 104
139 5 79
139 6 115
140 1 115
140 2 114
140 3 146
140 4 153
140 5 149
140 6 19
141 2 17
141 3 70
141 4 89
141 5 116
141 6 101
142 1 135
142 2 148
142 3 157
142 4 137
142 5 175
142 6 219
143 1 183
143 2 211
143 3 220
143 4 85
143 5 105
143 6 193
144 1 153
144 2 179
144 3 235
144 4 218
144 5 255
144 6 178
145 1 225
145 2 212
145 3 144
145 4 138
145 5 158
145 6 111
146 1 130
146 2 105
146 3 141
146 4 141
146 5 140
146 6 172
147 1 179
147 2 175
147 3 45
147 4 57
147 6 53
148 1 72
148 2 99
148 3 84
148 4 118
148 5 131
148 6 183
149 1 120
149 2 158
149 3 202
149 4 166
149 5 194
149 6 241
150 1 68
150 2 131
150 3 214
150 4 179
150 5 165
150 6 199
151 1 204
151 2 219
151 3 243
151 4 290
151 5 277
151 6 209
152 1 203
152 2 223
152 3 176
152 4 195
152 5 165
152 6 206
153 1 206
153 2 192
153 3 199
153 4 192
153 5 183
153 6 110
154 1 112
154 2 82
154 4 19
154 5 46
154 6 31
155 1 65
155 2 78
155 3 149
155 4 67
155 5 105
155 6 149
156 1 113
156 2 141
156 3 188
156 4 95
156 5 196
156 6 161
157 1 212
157 2 205
157 3 239
157 4 244
157 5 259
157 6 237
158 1 284
158 2 271
158 3 203
158 4 197
158 5 217
158 6 170
159 1 189
159 2 146
159 3 200
159 4 200
159 5 199
159 6 231
160 1 232
160 2 223
160 3 104
160 4 93
160 5 63
160 6 40
161 2 67
161 3 71
161 4 105
161 5 118
161 6 189
162 1 107
162 2 117
162 3 167
162 4 153
162 5 181
162 6 228
163 1 76
163 2 190
163 3 201
163 4 184
163 5 170
163 6 204
164 1 209
164 2 224
164 3 248
164 4 295
164 5 282
164 6 214
165 1 208
165 2 228
165 3 181
165 4 200
165 5 175
165 6 211
166 1 211
166 2 197
166 3 204
166 4 197
166 5 188
166 6 115
167 1 150
167 2 106
167 3 72
167 4 57
167 6 36
168 1 70
168 2 83
168 3 154
168 4 72
168 5 59
168 6 109
169 1 118
169 2 146
169 3 193
169 4 133
169 5 201
169 6 166
170 1 148
170 2 134
170 3 168
170 4 173
170 5 188
170 6 212
171 1 259
171 2 246
171 3 178
171 4 172
171 5 192
171 6 145
172 1 164
172 2 139
172 3 175
172 4 175
172 5 161
172 6 168
173 1 161
173 2 152
173 3 79
173 4 125
173 5 70
173 6 36
174 1 55
174 2 82
174 4 34
174 5 47
174 6 118
175 1 36
175 2 89
175 3 118
175 4 82
175 5 110
175 6 157
176 1 131
176 2 165
176 3 130
176 4 153
176 5 146
176 6 180
177 1 185
177 2 200
177 3 178
177 4 225
177 5 212
177 6 144
178 1 138
178 2 158
178 3 111
178 4 130
178 5 105
178 6 141
179 1 141
179 2 140
179 3 172
179 4 173
179 5 164
179 6 45
180 1 91
180 2 36
180 3 46
180 4 65
180 5 92
180 6 77
181 2 59
181 3 130
181 4 48
181 5 101
181 6 130
182 1 94
182 2 122
182 3 169
182 4 104
182 5 131
182 6 142
183 1 173
183 2 166
183 3 200
183 4 205
183 5 220
183 6 198
184 1 245
184 2 232
184 3 164
184 4 158
184 5 178
184 6 131
185 1 150
185 2 125
185 3 161
185 4 161
185 5 160
185 6 192
186 1 193
186 2 184
186 3 65
186 4 111
186 5 56
186 6 66
187 1 85
187 2 112
187 3 97
187 4 20
187 6 150
188 1 68
188 2 121
188 3 150
188 4 114
188 5 142
188 6 189
189 1 124
189 2 151
189 3 162
189 4 30
189 5 16
189 6 72
190 1 55
190 2 92
190 3 125
190 4 172
190 5 156
190 6 105
191 1 99
191 2 147
191 3 72
191 4 119
191 5 133
191 6 68
192 1 70
192 2 43
192 3 50
192 4 43
192 5 34
192 6 73
193 1 119
193 2 64
193 3 74
193 4 93
193 5 110
193 6 68
194 1 28
194 2 8
194 4 37
194 5 90
194 6 119
195 1 70
195 2 111
195 3 83
195 4 132
195 5 92
195 6 56
196 1 112
196 2 98
196 3 132
196 4 137
196 5 152
196 6 185
197 1 232
197 2 216
197 3 187
197 4 181
197 5 223
197 6 154
198 1 195
198 2 170
198 3 150
198 4 152
198 5 125
198 6 132
199 1 125
199 2 116
199 3 110
199 4 156
199 5 101
199 6 67
200 1 86
200 2 73
200 3 31
200 4 65
200 5 78
200 6 82
201 2 53
201 3 82
201 4 46
201 5 74
201 6 121
202 1 162
202 2 174
202 3 94
202 4 144
202 5 130
202 6 164
203 1 169
203 2 184
203 3 217
203 4 256
203 5 225
203 6 219
204 1 213
204 2 261
204 3 186
204 4 233
204 5 234
204 6 182
205 1 184
205 2 157
205 3 164
205 4 157
205 5 148
205 6 174
206 1 209
206 2 165
206 3 131
206 4 116
206 5 59
206 6 95
207 1 129
207 2 122
207 3 114
207 4 93
207 6 50
208 1 78
208 2 92
208 3 147
208 4 192
208 5 206
208 6 126
209 1 94
209 2 80
209 3 114
209 4 119
209 5 134
209 6 167
210 1 214
210 2 198
210 3 169
210 4 163
210 5 211
210 6 136
211 1 183
211 2 197
211 3 132
211 4 134
211 5 107
211 6 114
212 1 107
212 2 98
212 3 137
212 4 183
212 5 128
212 6 110
213 1 129
213 2 81
213 3 74
213 4 92
213 5 72
213 6 64
214 1 43
214 2 57
214 4 28
214 5 56
214 6 103
215 1 196
215 2 156
215 3 76
215 4 66
215 5 52
215 6 101
216 1 91
216 2 121
216 3 154
216 4 201
216 5 185
216 6 141
217 1 135
217 2 183
217 3 108
217 4 155
217 5 169
217 6 104
218 1 106
218 2 79
218 3 86
218 4 79
218 5 70
218 6 109
219 1 155
219 2 100
219 3 82
219 4 101
219 5 88
219 6 46
220 1 64
220 2 44
220 3 36
220 4 15
220 5 68
220 6 97
221 2 89
221 3 90
221 4 168
221 5 128
221 6 63
222 1 129
222 2 124
222 3 86
222 4 102
222 5 106
222 6 139
223 1 186
223 2 170
223 3 173
223 4 193
223 5 241
223 6 171
224 1 218
224 2 241
224 3 167
224 4 139
224 5 142
224 6 158
225 1 151
225 2 142
225 3 181
225 4 227
225 5 172
225 6 154
226 1 173
226 2 160
226 3 118
226 4 136
226 5 116
226 6 108
227 1 87
227 2 140
227 3 168
227 4 72
227 6 75
228 1 240
228 2 191
228 3 48
228 4 113
228 5 108
228 6 70
229 1 86
229 2 51
229 3 84
229 4 131
229 5 115
229 6 118
230 1 138
230 2 186
230 3 151
230 4 198
230 5 225
230 6 151
231 1 123
231 2 126
231 3 142
231 4 135
231 5 126
231 6 165
232 1 211
232 2 156
232 3 138
232 4 157
232 5 144
232 6 102
233 1 120
233 2 100
233 3 92
233 4 71
233 5 124
233 6 93
234 1 56
234 2 95
234 4 224
234 5 144
234 6 32
235 1 146
235 2 172
235 3 228
235 4 211
235 5 248
235 6 171
236 1 218
236 2 205
236 3 137
236 4 131
236 5 151
236 6 104
237 1 123
237 2 80
237 3 134
237 4 134
237 5 133
237 6 165
238 1 172
238 2 168
238 3 38
238 4 27
238 5 44
238 6 75
239 1 76
239 2 121
239 3 106
239 4 140
239 5 153
239 6 176
240 1 142
240 2 180
240 3 224
240 4 188
240 5 216
240 6 239
241 2 124
241 3 212
241 4 102
241 5 128
241 6 184
242 1 167
242 2 203
242 3 61
242 4 108
242 5 95
242 6 27
243 1 7
243 2 55
243 3 60
243 4 107
243 5 165
243 6 90
244 1 90
244 2 89
244 3 121
244 4 128
244 5 124
244 6 191
245 1 186
245 2 196
245 3 206
245 4 225
245 5 242
245 6 200
246 1 160
246 2 140
246 3 132
246 4 169
246 5 222
246 6 251
247 1 202
247 2 243
247 3 195
247 4 228
247 6 168
248 1 81
248 2 95
248 3 38
248 4 54
248 5 58
248 6 91
249 1 138
249 2 122
249 3 125
249 4 145
249 5 193
249 6 123
250 1 170
250 2 206
250 3 119
250 4 91
250 5 94
250 6 119
251 1 112
251 2 103
251 3 184
251 4 224
251 5 175
251 6 165
252 1 184
252 2 171
252 3 129
252 4 139
252 5 119
252 6 111
253 1 98
253 2 151
253 3 120
253 4 83
253 5 122
253 6 27
254 1 243
254 2 143
254 3 0
;
